# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A031HWF0	0.576914	0.994765
UniRef90_A0A031HWR8	0	0.488321
UniRef90_A0A031HWT9	0	0.502745
UniRef90_A0A031HWX1	0	0.684661
UniRef90_A0A031HWX5	0.235254	0
UniRef90_A0A031HWY8	0	0.50334
UniRef90_A0A031HX46	0.86247	0.954583
UniRef90_A0A031HXG9	0	1.06939
UniRef90_A0A031HXI8	0.558576	0.57828
UniRef90_A0A031HXJ4	0	0.457968
UniRef90_A0A031HXT6	0.30277	1.12091
UniRef90_A0A031HXX5	0	0.678154
UniRef90_A0A031HXZ4	0.286527	1.5547
UniRef90_A0A031HY03	0	1.31917
UniRef90_A0A031HY71	0	0.477128
UniRef90_A0A031HY86	0	0.664615
UniRef90_A0A031HY91	0	0.501889
UniRef90_A0A031HYM8	0	1.15989
UniRef90_A0A031HZ77	0.222525	0
UniRef90_A0A031HZ81	0	1.27393
UniRef90_A0A031HZA0	0	1.16794
UniRef90_A0A031HZD6	0	0.591032
UniRef90_A0A031HZR3	0	0.744226
UniRef90_A0A031HZV7	0.350723	0.56582
UniRef90_A0A031HZW6	0	0.744304
UniRef90_A0A031HZZ5	0.207898	1.29286
UniRef90_A0A031I000	0	0.739946
UniRef90_A0A031I005	0	0.802423
UniRef90_A0A031I030	0	1.05333
UniRef90_A0A031I057	0.401488	0
UniRef90_A0A031I0B3	0.403037	0.988427
UniRef90_A0A031I0C0	0.528629	0.758391
UniRef90_A0A031I0C7	0.312871	0.810594
UniRef90_A0A031I0F4	0	0.365675
UniRef90_A0A031I0M5	0.606028	1.21206
UniRef90_A0A031I0N7	0.506968	1.3036
UniRef90_A0A031I0Q2	0	0.704922
UniRef90_A0A031I0Y0	0	1.03883
UniRef90_A0A031I114	0	0.454932
UniRef90_A0A031I131	0	0.87857
UniRef90_A0A031I150	0	0.748608
UniRef90_A0A031I156	0	0.499509
UniRef90_A0A031I157	0	0.609936
UniRef90_A0A031I181	0.302386	0
UniRef90_A0A031I192	0	0.885482
UniRef90_A0A031I1A9	0	0.611212
UniRef90_A0A031I1N5	0	0.241012
UniRef90_A0A031I1X4	0	0.322187
UniRef90_A0A031I1Y4	0	0.514131
UniRef90_A0A031I294	1.00308	0.929604
UniRef90_A0A031I299	1.32191	2.89042
UniRef90_A0A031I2S5	0	0.648404
UniRef90_A0A031I2S9	0	1.07308
UniRef90_A0A031I2T3	0	0.672191
UniRef90_A0A031I2V4	0	0.540672
UniRef90_A0A031I2W2	0	0.47024
UniRef90_A0A031I2X8	0	1.35996
UniRef90_A0A031I3C6	0.462634	0
UniRef90_A0A031I3H2	0	0.308312
UniRef90_A0A031I3I7	0	0.736194
UniRef90_A0A031I3J8	0	0.507638
UniRef90_A0A031I406	0	1.42221
UniRef90_A0A031I472	0	0.317105
UniRef90_A0A031I496	0	0.499351
UniRef90_A0A031I4F3	0.421708	0.823807
UniRef90_A0A031I4G5	0.655176	1.91278
UniRef90_A0A031I501	0	0.39531
UniRef90_A0A031I509	0	0.382061
UniRef90_A0A031I510	0	0.338807
UniRef90_A0A031I550	0	1.51637
UniRef90_A0A031I560	1.24131	2.95265
UniRef90_A0A031I5A2	0	0.453904
UniRef90_A0A031I5H5	0.494134	0.419702
UniRef90_A0A031I5X9	0.48259	0.927211
UniRef90_A0A031I610	0	0.693675
UniRef90_A0A031I643	0.75177	0.960343
UniRef90_A0A031I6D4	0.486902	0.612964
UniRef90_A0A031I6N2	0	1.01454
UniRef90_A0A031I6N8	0	0.879754
UniRef90_A0A031I6P3	0	0.814144
UniRef90_A0A031I6P5	0	0.491767
UniRef90_A0A031I6R4	0.313439	0.530616
UniRef90_A0A031I6S6	0.492735	0.484177
UniRef90_A0A031I6U0	0	0.543954
UniRef90_A0A031I6W6	0.730936	1.90237
UniRef90_A0A031I6X0	0.263331	0.227285
UniRef90_A0A031I6Z5	0	0.508401
UniRef90_A0A031I707	0.511307	0.657359
UniRef90_A0A031I736	0	0.651961
UniRef90_A0A031I7A6	0	0.411429
UniRef90_A0A031I7N2	0.194606	0.545
UniRef90_A0A031I7P2	0.358751	0.743897
UniRef90_A0A031I7X9	0.347215	0.695944
UniRef90_A0A031I8C2	0.47907	1.04611
UniRef90_A0A031I8D5	1.61736	3.52312
UniRef90_A0A031I8F3	0	0.847658
UniRef90_A0A031I8H1	0.52754	0.639805
UniRef90_A0A031I8H8	0	1.03891
UniRef90_A0A031I8J8	0	0.766948
UniRef90_A0A031I928	0.265667	0.546367
UniRef90_A0A031I933	0	0.59761
UniRef90_A0A031I993	0	0.635793
UniRef90_A0A031I9U1	0	0.452775
UniRef90_A0A031IA06	0.407673	0.49948
UniRef90_A0A031IA82	0.416684	0.832639
UniRef90_A0A031IA86	0.338864	0.657475
UniRef90_A0A031IAA6	0.621376	0.914704
UniRef90_A0A031IAC2	0	1.05583
UniRef90_A0A031IAC7	0	0.695321
UniRef90_A0A031IAM9	0	0.970298
UniRef90_A0A031IAP3	0	0.509345
UniRef90_A0A031IV01	0.541862	1.68524
UniRef90_A0A031J8I3	0.786158	1.50668
UniRef90_A0A031J8I4	1.03361	1.23057
UniRef90_A0A031JD91	0.529285	1.72776
UniRef90_A0A031JDA2	0.76233	1.67527
UniRef90_A0A031JE79	0	1.99038
UniRef90_A0A031JEX7	5.03818	16.4806
UniRef90_A0A031JFY1	0	1.39763
UniRef90_A0A031JHM9	0	2.05637
UniRef90_A0A031JHQ2	0.698973	1.42737
UniRef90_A0A031JHQ3	0.980293	1.88015
UniRef90_A0A031JI36	0.802493	0.832073
UniRef90_A0A031JJG2	0.862357	1.99271
UniRef90_A0A031JJV4	0.766033	2.03486
UniRef90_A0A031JK89	0.426034	0.618168
UniRef90_A0A031JNF5	0.218681	0.793595
UniRef90_A0A031JTA9	0.485284	1.38244
UniRef90_A0A031JTB4	0.964538	0
UniRef90_A0A031JTC3	0.545651	2.26305
UniRef90_A0A031JTC7	1.02686	1.17551
UniRef90_A0A031JVK5	0.788153	1.69687
UniRef90_A0A031JVK9	0.740003	1.16506
UniRef90_A0A031JVL2	1.01102	1.85952
UniRef90_A0A031JVL6	0.957666	0.697927
UniRef90_A0A031JVL8	0.713808	2.03533
UniRef90_A0A031JVM1	0.964096	1.88662
