contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5501_S5_246	13.6432	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_247	12.9477	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_248	6.2901	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_249	21.0672	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_250	55.4275	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_251	12.5986	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_252	115.8619	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_253	11.4398	306	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.
c_5501_S5_254	105.1573	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_255	19.7906	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_256	19.6169	2613784	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
c_5501_S5_257	17.1356	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_258	278.0623	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_259	226.2051	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_260	22.6821	28216	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
c_5501_S5_261	57.7511	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_262	115.9494	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_263	139.7616	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_264	113.1452	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_265	8.2228	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_266	24.2083	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_267	205.5746	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_268	23.5088	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_269	29.0444	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_270	29.8296	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_271	24.6576	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_272	31.4757	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_273	103.2085	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_274	18.7880	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5501_S5_275	17.3457	2725995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. ML15P13
c_5501_S5_276	23.2433	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_277	19.5822	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_278	26.2361	1185650	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus
c_5501_S5_279	115.8530	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_280	153.5126	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_281	22.1905	463642	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. F-1
c_5501_S5_282	82.2563	47229	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia timonae
c_5501_S5_283	420.6576	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_284	8.3188	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_285	75.3665	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_286	195.7960	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_287	21.8511	1827	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
c_5501_S5_288	21.9229	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_289	18.4212	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_290	25.7298	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_291	16.5429	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_292	27.6179	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_293	9.2058	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_294	18.4143	93759	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Corchorus	Corchorus olitorius
c_5501_S5_295	122.8762	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_296	269.3871	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_297	20.1221	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_298	124.2933	3988	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis
c_5501_S5_299	9.4963	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_300	88.1495	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_301	209.7002	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_302	92.3693	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_303	64.1764	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_304	23.1542	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_305	22.5644	28211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
c_5501_S5_306	22.1309	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_307	80.4637	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_308	185.2072	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_309	26.3871	2572881	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. SJZ107
c_5501_S5_310	7.1661	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_311	194.2451	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_312	22.8923	1760	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
c_5501_S5_313	17.0977	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_314	404.4920	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli
c_5501_S5_315	15.8097	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_316	17.9144	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_317	23.5512	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_318	263.6654	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_319	286.6156	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_320	125.2066	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_321	92.2740	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_322	24.6481	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_323	15.0781	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_324	223.3934	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_325	34.2790	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_326	20.0279	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_327	207.3891	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_328	13.8426	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_329	26.8887	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_330	26.7190	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_331	200.0807	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_332	23.3855	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_333	65.4473	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_334	137.2808	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_335	8.7525	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_336	571.2410	80867	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax avenae
c_5501_S5_337	11.0186	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_338	151.9518	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_339	19.3655	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_340	225.2619	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_341	14.8616	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_342	38.9028	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_343	163.7927	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_344	21.7055	204457	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
c_5501_S5_345	8.2226	36807	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium laevaniformans
c_5501_S5_346	81.4063	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_347	114.2061	1503054	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia stagnalis
c_5501_S5_348	19.1772	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_349	19.5468	1977087	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium
c_5501_S5_350	206.8882	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_351	26.9276	1736272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Leaf139
c_5501_S5_352	16.4410	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_353	27.7742	2018661	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Diploscapter	Diploscapter pachys
c_5501_S5_354	77.2818	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_355	17.0760	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_356	16.6886	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_357	13.7419	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_358	21.1835	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_359	65.5169	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_360	20.4459	1704499	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylovulum	Methylovulum psychrotolerans
c_5501_S5_361	18.6055	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_362	22.9985	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_363	10.4360	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_364	14.5011	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_365	18.1191	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_366	12.3035	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_367	13.5260	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_368	52.7798	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_369	15.9677	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_370	25.8230	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_371	461.7011	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_372	113.7429	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_373	33.5857	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_374	172.7930	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_375	266.7102	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_376	94.7925	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_377	17.7800	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_378	186.8333	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_379	23.9301	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_380	20.4226	85023	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
c_5501_S5_381	18.5083	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_382	18.2290	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_383	18.3218	1977087	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium
c_5501_S5_384	142.0453	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_385	25.0959	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_386	312.8767	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_387	221.1346	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_388	17.1336	2640874	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_389	10.7004	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_390	29.8101	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_391	19.9989	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_392	31.7256	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_393	17.4771	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_394	22.3850	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_395	13.5653	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5501_S5_396	106.6437	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_397	44.6291	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_398	16.2926	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_399	234.7477	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_400	25.2862	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_401	311.5483	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_402	13.3209	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_403	160.2984	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_404	100.8256	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_405	25.8054	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_406	38.1902	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_407	17.8369	1692239	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. GCS4
c_5501_S5_408	22.6958	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_409	24.5072	990370	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. MAI-1
c_5501_S5_410	68.5717	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_411	247.0704	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_412	24.3649	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_413	14.4239	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_414	99.1233	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_415	11.4468	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_416	491.5975	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_417	26.4618	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5501_S5_418	27.5286	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_419	38.8097	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_420	24.2275	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_421	548.7792	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_422	109.5697	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_423	13.9425	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_424	9.1541	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_425	157.0496	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_426	12.5810	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_427	275.2988	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_428	14.7473	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_429	65.7780	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_430	16.1759	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_431	21.4798	1206458	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. MBES04
c_5501_S5_432	243.6186	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_433	28.0232	942865	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus plantarum
c_5501_S5_434	18.8454	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_435	437.0655	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_436	131.1248	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_437	148.9720	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_438	23.9923	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_439	96.8913	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_440	117.2601	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_441	15.4955	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_442	77.1485	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_443	191.8847	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_444	18.1331	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_445	15.4701	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_446	11.8968	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_447	17.6422	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_448	194.3894	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_449	19.8508	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_450	162.5288	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5501_S5_451	126.8056	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_452	24.8267	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_453	24.4964	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_454	26.1455	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_455	82.7407	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_456	109.2461	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_457	21.2371	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_458	32.0631	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_459	16.3566	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_460	21.9449	182639	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	NA
c_5501_S5_461	22.7303	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_462	19.4622	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_463	153.3250	1852791	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium ADurb.Bin100
c_5501_S5_464	169.9391	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_465	102.2752	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_466	113.5604	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_467	14.6284	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_468	16.1128	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_469	17.8497	196159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_470	63.3711	1528773	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. AD80
c_5501_S5_471	23.8893	1777139	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia calidae
c_5501_S5_472	222.7784	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_473	23.7259	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_474	26.3641	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_475	181.2150	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_476	222.6167	2610881	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	NA
c_5501_S5_477	189.9834	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_478	15.6540	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_479	12.3089	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_480	91.1500	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_481	19.5260	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_482	148.9781	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_483	25.1811	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_484	201.4070	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_485	145.1673	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_486	65.7665	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_487	18.4247	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_488	19.7525	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_489	79.9696	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_490	131.1883	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_491	11.2785	28216	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
